ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (oz),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: stackable_optimized_css,Meta: rank_math_seo_score,Meta: rank_math_focus_keyword,Meta: rank_math_primary_product_cat,Meta: _dwps_table,Meta: _wcsob_hide,Meta: rank_math_primary_product_brand,Meta: rank_math_title
1654,simple,,,8Cr13MoV Clad Steel Stabilized Wood Chinese Chopping Knife 185 mm LKCCK10001,1,0,visible,"<h3>Key Features</h3>
\n<ul>
\n 	<li>Chinese chef knife, a hybrid of vegetable cleaver and meat cleaver, excels at both delicate slicing and chopping through thin soft bones</li>
\n 	<li>8Cr13MoV as core steel, clad by 430 stainless steel, achieves both professional sharpness and easy maintenance</li>
\n 	<li>Stabilized wood handle that is water-resistant and not easily deformed</li>
\n</ul>
\n<h3>Good for</h3>
\nPoultry, Meat, Fish, Vegetables, Fruit, Herbs",,,,taxable,,1,,,0,0,,,,,0,,,,Kitchen Knives > Chinese Kitchen Knives > Chinese Cleavers > Chinese Chopping Knives / Chef,,,https://img.leeknives.com/wp-content/uploads/2022/11/LKCCK10001-chinese-chopping-knife.jpg,,,,,,,,,0,,Blade Material,8Cr13MoV,0,1,,55,chinese chopping knife,25,1598,no,
1867,simple,,,8Cr13MoV Rosewood Chinese Chopping Knife 200 mm LKCCK10002,1,0,visible,"<h3>Key Features</h3>
\n<ul>
\n 	<li>Double bevel Chinese chopping knife, the true definition of versatility. You can use this knife to slice vegetables, cut thin pieces of white and red meat, fruits, etc.</li>
\n 	<li>Size length reaches to 315 mm, perfect for handling massive amounts of meal preparations.</li>
\n 	<li>Ergonomic designed handle made from rosewood.</li>
\n</ul>
\n<h3>Good for</h3>
\nPoultry, Meat, Fish, Vegetables, Fruit, Herbs",,,,taxable,,1,,,0,0,,,,,0,,,,Kitchen Knives > Chinese Kitchen Knives > Chinese Cleavers > Chinese Chopping Knives / Chef,,,https://img.leeknives.com/wp-content/uploads/2022/11/LKCCK10002-chinese-chopping-knife.jpg,,,,,,,,,0,,Blade Material,8Cr13MoV,0,1,,69,chinese chopping knife,78,1598,no,
1877,simple,,,8Cr13MoV Rosewood Chinese Chopping Knife 180 mm LKCCK10003,1,0,visible,"<h3>Key Features</h3>
\n<ul>
\n 	<li>Made from the 8Cr13MoV high carbon high chromium steel. Blades made from this steel offer great sharpness and cutting ability.</li>
\n 	<li>Curved heel with flat blade edge. This Chinese chopping knife brings satisfaction when cutting stacked up meat, vegetables, or herbs.</li>
\n 	<li>Dense rosewood handle: unbreakable compared to regular wooden handles, can last a long time under tough conditions.</li>
\n</ul>
\n<h3>Good for</h3>
\nPoultry, Meat, Fish, Vegetables, Fruit, Herbs",,,,taxable,,1,,,0,0,,,,,0,,,,Kitchen Knives > Chinese Kitchen Knives > Chinese Cleavers > Chinese Chopping Knives / Chef,,,https://img.leeknives.com/wp-content/uploads/2022/11/LKCCK10003-chinese-chopping-knife.jpg,,,,,,,,,0,,Blade Material,8Cr13MoV,0,1,,69,chinese chopping knife,78,1598,no,
1878,simple,,,8Cr13MoV Rosewood Chinese Chopping Knife 200 mm Hammered Finish LKCCK10004,1,0,visible,"<h3>Key Features</h3>
\n<ul>
\n 	<li>Rectangle blade with hammered finish. It’s a sizable and bulky Chinese chopping knife which resembles a lot with a Cleaver, but it’s much more versatile.</li>
\n 	<li>Made from 8Cr13MoV monosteel: meaning it’s forged and heat treated out of a single piece of steel. The finished blade comes with a decent 57 HRC sharpness, and is very easy to sharpen.</li>
\n 	<li>As a type of hardwood, rosewood is a relatively strong timber. The knife handle made from this wood also does not affect much by moisture.</li>
\n</ul>
\n<h3>Good for</h3>
\nPoultry, Meat, Fish, Vegetables, Fruit, Herbs","<table>
\n<tbody>
\n<tr>
\n<td>Item No.</td>
\n<td>LKCCK10004</td>
\n</tr>
\n<tr>
\n<td>Overall Length</td>
\n<td>320 mm / 12.6 in.</td>
\n</tr>
\n<tr>
\n<td>Blade Length</td>
\n<td>200 mm / 7.87 in.</td>
\n</tr>
\n<tr>
\n<td>Blade Width</td>
\n<td>90 mm / 3.54 in.</td>
\n</tr>
\n<tr>
\n<td>Blade Thickness</td>
\n<td>2.5 mm / 0.1 in.</td>
\n</tr>
\n<tr>
\n<td>Weight</td>
\n<td>470 g / 16.58 oz.</td>
\n</tr>
\n<tr>
\n<td>Blade</td>
\n<td>8Cr13MoV</td>
\n</tr>
\n<tr>
\n<td>Handle</td>
\n<td>Rosewood</td>
\n</tr>
\n<tr>
\n<td>Rockwell Hardness</td>
\n<td>57 +/- HRC</td>
\n</tr>
\n<tr>
\n<td>Bevel</td>
\n<td>Double Bevel</td>
\n</tr>
\n<tr>
\n<td>MOQ</td>
\n<td>From 200 pc.</td>
\n</tr>
\n<tr>
\n<td>Lead Time</td>
\n<td>Sample: 7-25 Days
\nWholesale: 3-15 Days
\nCustomization (500-2000 pc.): 25-45 Days
\nCustomization (More than 2000 pc.): To Be Negotiated</td>
\n</tr>
\n<tr>
\n<td>Available Services</td>
\n<td>Dropshipping, Wholesale, Private Label, OEM</td>
\n</tr>
\n<tr>
\n<td>Customization</td>
\n<td>Stamped/Laser Engraved Logo, Custom Packaging</td>
\n</tr>
\n</tbody>
\n</table>",,,taxable,,1,,,0,0,,,,,0,,,,Kitchen Knives > Chinese Kitchen Knives > Chinese Cleavers > Chinese Chopping Knives / Chef,,,https://img.leeknives.com/wp-content/uploads/2022/11/LKCCK10004-chinese-chopping-knife.jpg,,,,,,,,,0,,Blade Material,8Cr13MoV,1,1,,68,chinese chopping knife,78,,no,0
1884,simple,,,8Cr13MoV Rosewood Chinese Chopping Knife 200 mm LKCCK10005,1,0,visible,"<h3>Key Features</h3>
\n<ul>
\n 	<li>8Cr13MoV steel has a complicated mixture in chemical composition, the impurities like manganese and silicon offer hardness and strength to the steel.</li>
\n 	<li>The blade of this Chinese chopping knife was curved exaggeratedly. Making the blade shape almost a quarter of a perfect circle. The knife was designed this way to take on slightly tougher jobs like cutting poultry, while retaining the ability to finely slice vegetables.</li>
\n 	<li>Native to India, the rosewood handle is extra sturdy that could last for years without deforming.</li>
\n</ul>
\n<h3>Good for</h3>
\nPoultry, Meat, Fish, Vegetables, Fruit",,,,taxable,,1,,,0,0,,,,,0,,,,Kitchen Knives > Chinese Kitchen Knives > Chinese Cleavers > Chinese Chopping Knives / Chef,,,https://img.leeknives.com/wp-content/uploads/2022/11/LKCCK10005-chinese-chopping-knife.jpg,,,,,,,,,0,,Blade Material,8Cr13MoV,0,1,,69,chinese chopping knife,78,1598,no,
1899,simple,,,5Cr15MoV Rosewood Chinese Chopping Knife 200 mm LKCCK10006,1,0,visible,"<h3>Key Features</h3>
\n<ul>
\n 	<li>This Chinese chopping cleaver is a multi-purpose knife that performs well with meat and poultry chopping. Not only that, it’s also adequate for slicing vegetables and herbs.</li>
\n 	<li>The 200 mm double bevel blade is quite massive for a kitchen knife. But the size can be put to good use. Cutting huge chunks of ingredients with this knife feels like a breeze.</li>
\n 	<li>The 5Cr15MoV steel blade has the advantage of being tougher and more resistant to rust. It doesn’t compromise on hardness as well with a decent 55 HRC.</li>
\n</ul>
\n<h3>Good for</h3>
\nPoultry, Meat, Fish, Vegetables, Fruit, Herbs",,,,taxable,,1,,,0,0,,,,,0,,,,Kitchen Knives > Chinese Kitchen Knives > Chinese Cleavers > Chinese Chopping Knives / Chef,,,https://img.leeknives.com/wp-content/uploads/2022/11/LKCCK10006-chinese-chopping-knife.jpg,,,,,,,,,0,,Blade Material,5Cr15MoV,0,1,,55,chinese chopping knife,78,1598,no,
